"==========","========","=====","======","======","=======","=======","======="
"      Date","    Time"," Temp","SpCond","   Sal","  Press","  Depth","Battery"
"     y/m/d","hh:mm:ss","    C"," mS/cm","   ppt","   psia"," meters","  volts"
"----------","--------","-----","------","------","-------","-------","-------"
2025/11/10,00:30:08,9.37,0.107,0.05,20.285,3.921,6.6
2025/11/10,00:35:08,9.38,0.107,0.05,20.259,3.903,6.6
2025/11/10,00:40:08,9.38,0.105,0.05,20.231,3.883,6.6
2025/11/10,00:45:08,9.40,0.104,0.05,20.199,3.861,6.6
2025/11/10,00:50:08,9.40,0.103,0.05,20.161,3.834,6.6
2025/11/10,00:55:08,9.41,0.103,0.05,20.122,3.806,6.6
2025/11/10,01:00:08,9.41,0.102,0.05,20.077,3.775,6.6
2025/11/10,01:05:08,9.42,0.101,0.05,20.037,3.747,6.6
2025/11/10,01:10:08,9.43,0.101,0.05,19.989,3.713,6.6
2025/11/10,01:15:08,9.44,0.101,0.05,19.939,3.678,6.6
2025/11/10,01:20:08,9.44,0.100,0.05,19.887,3.641,6.6
2025/11/10,01:25:08,9.45,0.099,0.05,19.832,3.603,6.6
2025/11/10,01:30:08,9.44,0.097,0.05,19.771,3.560,6.6
2025/11/10,01:35:08,9.45,0.096,0.04,19.712,3.518,6.6
2025/11/10,01:40:08,9.45,0.092,0.04,19.647,3.472,6.6
2025/11/10,01:45:08,9.46,0.094,0.04,19.577,3.422,6.6
2025/11/10,01:50:08,9.46,0.092,0.04,19.505,3.372,6.6
2025/11/10,01:55:08,9.46,0.092,0.04,19.432,3.321,6.6
2025/11/10,02:00:08,9.45,0.090,0.04,19.354,3.266,6.6
2025/11/10,02:05:08,9.44,0.091,0.04,19.272,3.208,6.6
2025/11/10,02:10:08,9.43,0.090,0.04,19.194,3.153,6.6
2025/11/10,02:15:08,9.42,0.089,0.04,19.110,3.094,6.6
2025/11/10,02:20:08,9.41,0.092,0.04,19.031,3.038,6.6
2025/11/10,02:25:08,9.40,0.088,0.04,18.948,2.980,6.6
2025/11/10,02:30:08,9.38,0.089,0.04,18.867,2.923,6.6
2025/11/10,02:35:08,9.38,0.089,0.04,18.785,2.866,6.6
2025/11/10,02:40:08,9.37,0.089,0.04,18.708,2.811,6.6
2025/11/10,02:45:08,9.36,0.089,0.04,18.631,2.757,6.6
2025/11/10,02:50:08,9.35,0.085,0.04,18.554,2.703,6.6
2025/11/10,02:55:08,9.35,0.085,0.04,18.481,2.651,6.6
2025/11/10,03:00:08,9.36,0.086,0.04,18.404,2.597,6.6
2025/11/10,03:05:08,9.36,0.086,0.04,18.330,2.545,6.6
2025/11/10,03:10:08,9.36,0.086,0.04,18.256,2.493,6.6
2025/11/10,03:15:08,9.37,0.086,0.04,18.182,2.440,6.6
2025/11/10,03:20:08,9.38,0.086,0.04,18.106,2.388,6.6
2025/11/10,03:25:08,9.39,0.086,0.04,18.031,2.335,6.6
2025/11/10,03:30:08,9.40,0.084,0.04,17.956,2.282,6.6
2025/11/10,03:35:08,9.40,0.083,0.04,17.884,2.231,6.6
2025/11/10,03:40:08,9.41,0.084,0.04,17.810,2.179,6.6
2025/11/10,03:45:08,9.42,0.084,0.04,17.731,2.123,6.6
2025/11/10,03:50:08,9.42,0.085,0.04,17.654,2.069,6.6
2025/11/10,03:55:08,9.43,0.085,0.04,17.566,2.007,6.6
2025/11/10,04:00:08,9.44,0.085,0.04,17.490,1.953,6.6
2025/11/10,04:05:08,9.44,0.086,0.04,17.405,1.894,6.6
2025/11/10,04:10:08,9.45,0.085,0.04,17.321,1.835,6.6
2025/11/10,04:15:08,9.46,0.085,0.04,17.235,1.774,6.6
2025/11/10,04:20:08,9.47,0.085,0.04,17.150,1.714,6.6
2025/11/10,04:25:08,9.47,0.088,0.04,17.059,1.650,6.6
2025/11/10,04:30:08,9.48,0.088,0.04,16.974,1.590,6.6
2025/11/10,04:35:08,9.49,0.087,0.04,16.883,1.526,6.6
2025/11/10,04:40:08,9.50,0.089,0.04,16.794,1.464,6.6
2025/11/10,04:45:08,9.50,0.090,0.04,16.695,1.394,6.6
2025/11/10,04:50:08,9.51,0.089,0.04,16.602,1.328,6.6
2025/11/10,04:55:08,9.53,0.090,0.04,16.517,1.268,6.6
2025/11/10,05:00:08,9.53,0.091,0.04,16.425,1.204,6.6
2025/11/10,05:05:08,9.55,0.089,0.04,16.340,1.144,6.6
2025/11/10,05:10:08,9.56,0.089,0.04,16.254,1.084,6.6
2025/11/10,05:15:08,9.57,0.089,0.04,16.167,1.022,6.6
2025/11/10,05:20:08,9.58,0.091,0.04,16.082,0.962,6.6
2025/11/10,05:25:08,9.59,0.090,0.04,16.001,0.905,6.6
2025/11/10,05:30:08,9.60,0.091,0.04,15.918,0.847,6.6
2025/11/10,05:35:08,9.61,0.091,0.04,15.848,0.798,6.6
2025/11/10,05:40:08,9.62,0.091,0.04,15.771,0.743,6.6
2025/11/10,05:45:08,9.63,0.091,0.04,15.702,0.695,6.6
2025/11/10,05:50:08,9.64,0.091,0.04,15.631,0.645,6.6
2025/11/10,05:55:08,9.65,0.091,0.04,15.564,0.597,6.6
2025/11/10,06:00:08,9.66,0.093,0.04,15.494,0.548,6.6
2025/11/10,06:05:08,9.67,0.093,0.04,15.437,0.508,6.6
2025/11/10,06:10:08,9.67,0.094,0.04,15.380,0.468,6.6
2025/11/10,06:15:08,9.68,0.094,0.04,15.330,0.433,6.6
2025/11/10,06:20:08,9.69,0.095,0.04,15.290,0.405,6.6
2025/11/10,06:25:08,9.69,0.096,0.04,15.254,0.379,6.6
2025/11/10,06:30:08,9.70,0.096,0.04,15.225,0.359,6.6
2025/11/10,06:35:08,9.71,0.096,0.04,15.208,0.347,6.6
2025/11/10,06:40:08,9.71,0.097,0.05,15.212,0.350,6.6
2025/11/10,06:45:08,9.72,0.096,0.04,15.224,0.358,6.6
2025/11/10,06:50:08,9.72,0.098,0.05,15.242,0.371,6.6
2025/11/10,06:55:08,9.73,0.097,0.05,15.281,0.398,6.6
2025/11/10,07:00:08,9.73,0.100,0.05,15.300,0.412,6.6
2025/11/10,07:05:08,9.73,0.099,0.05,15.345,0.443,6.6
2025/11/10,07:10:08,9.73,0.100,0.05,15.399,0.482,6.6
2025/11/10,07:15:08,9.74,0.100,0.05,15.453,0.520,6.6
2025/11/10,07:20:08,9.74,0.103,0.05,15.512,0.561,6.6
2025/11/10,07:25:08,9.74,0.102,0.05,15.565,0.598,6.6
2025/11/10,07:30:08,9.74,0.102,0.05,15.608,0.629,6.6
2025/11/10,07:35:08,9.74,0.102,0.05,15.644,0.654,6.6
2025/11/10,07:40:08,9.75,0.101,0.05,15.688,0.685,6.6
2025/11/10,07:45:08,9.74,0.105,0.05,15.737,0.720,6.6
2025/11/10,07:50:08,9.75,0.103,0.05,15.782,0.751,6.6
2025/11/10,07:55:08,9.75,0.104,0.05,15.841,0.793,6.6
2025/11/10,08:00:08,9.74,0.108,0.05,15.889,0.826,6.6
2025/11/10,08:05:08,9.74,0.107,0.05,15.955,0.873,6.6
2025/11/10,08:10:08,9.74,0.107,0.05,16.029,0.925,6.6
2025/11/10,08:15:08,9.74,0.107,0.05,16.105,0.979,6.6
2025/11/10,08:20:08,9.74,0.109,0.05,16.170,1.025,6.6
2025/11/10,08:25:08,9.75,0.107,0.05,16.240,1.073,6.6
2025/11/10,08:30:08,9.75,0.108,0.05,16.308,1.121,6.6
2025/11/10,08:35:08,9.75,0.108,0.05,16.386,1.176,6.6
2025/11/10,08:40:08,9.75,0.108,0.05,16.459,1.228,6.6
2025/11/10,08:45:08,9.74,0.107,0.05,16.532,1.279,6.6
2025/11/10,08:50:08,9.74,0.114,0.05,16.600,1.327,6.6
2025/11/10,08:55:08,9.74,0.119,0.06,16.672,1.378,6.6
2025/11/10,09:00:08,9.74,0.119,0.06,16.748,1.431,6.6
2025/11/10,09:05:08,9.74,0.125,0.06,16.826,1.486,6.6
2025/11/10,09:10:08,9.74,0.128,0.06,16.901,1.539,6.6
2025/11/10,09:15:08,9.74,0.122,0.06,16.984,1.597,6.6
2025/11/10,09:20:08,9.73,0.124,0.06,17.064,1.654,6.6
2025/11/10,09:25:08,9.72,0.117,0.06,17.137,1.705,6.6
2025/11/10,09:30:08,9.72,0.112,0.05,17.207,1.754,6.6
2025/11/10,09:35:08,9.72,0.111,0.05,17.280,1.806,6.6
2025/11/10,09:40:08,9.73,0.111,0.05,17.348,1.854,6.6
2025/11/10,09:45:08,9.73,0.112,0.05,17.416,1.901,6.6
2025/11/10,09:50:08,9.73,0.114,0.05,17.482,1.948,6.6
2025/11/10,09:55:08,9.72,0.115,0.05,17.548,1.995,6.6
2025/11/10,10:00:08,9.71,0.115,0.05,17.614,2.041,6.6
2025/11/10,10:05:08,9.71,0.115,0.05,17.678,2.086,6.6
2025/11/10,10:10:08,9.70,0.114,0.05,17.750,2.136,6.6
2025/11/10,10:15:08,9.70,0.115,0.05,17.814,2.182,6.6
2025/11/10,10:20:08,9.69,0.115,0.05,17.881,2.229,6.6
2025/11/10,10:25:08,9.69,0.117,0.06,17.946,2.275,6.6
2025/11/10,10:30:08,9.68,0.119,0.06,18.011,2.321,6.6
2025/11/10,10:35:08,9.68,0.120,0.06,18.078,2.367,6.6
2025/11/10,10:40:08,9.67,0.121,0.06,18.139,2.411,6.6
2025/11/10,10:45:08,9.67,0.122,0.06,18.198,2.452,6.6
2025/11/10,10:50:08,9.66,0.122,0.06,18.256,2.493,6.6
2025/11/10,10:55:08,9.66,0.122,0.06,18.311,2.531,6.6
2025/11/10,11:00:08,9.66,0.123,0.06,18.365,2.569,6.6
2025/11/10,11:05:08,9.65,0.124,0.06,18.421,2.609,6.6
2025/11/10,11:10:08,9.65,0.125,0.06,18.473,2.645,6.6
2025/11/10,11:15:08,9.65,0.126,0.06,18.526,2.683,6.6
2025/11/10,11:20:08,9.65,0.128,0.06,18.576,2.718,6.6
2025/11/10,11:25:08,9.64,0.133,0.06,18.626,2.753,6.6
2025/11/10,11:30:08,9.64,0.135,0.06,18.672,2.786,6.6
2025/11/10,11:35:08,9.63,0.137,0.06,18.718,2.818,6.6
2025/11/10,11:40:08,9.63,0.139,0.07,18.765,2.851,6.6
2025/11/10,11:45:08,9.63,0.141,0.07,18.813,2.885,6.6
2025/11/10,11:50:08,9.62,0.143,0.07,18.864,2.921,6.6
2025/11/10,11:55:08,9.62,0.145,0.07,18.914,2.956,6.6
2025/11/10,12:00:08,9.62,0.147,0.07,18.959,2.988,6.6
2025/11/10,12:05:08,9.61,0.151,0.07,19.007,3.021,6.6
2025/11/10,12:10:08,9.61,0.154,0.07,19.052,3.053,6.6
2025/11/10,12:15:08,9.61,0.155,0.07,19.101,3.088,6.6
2025/11/10,12:20:08,9.61,0.162,0.08,19.149,3.122,6.6
2025/11/10,12:25:08,9.61,0.165,0.08,19.192,3.152,6.6
2025/11/10,12:30:08,9.60,0.172,0.08,19.237,3.183,6.6
2025/11/10,12:35:08,9.60,0.173,0.08,19.280,3.214,6.6
2025/11/10,12:40:08,9.60,0.177,0.08,19.317,3.240,6.6
2025/11/10,12:45:08,9.60,0.181,0.09,19.352,3.265,6.6
2025/11/10,12:50:08,9.59,0.185,0.09,19.384,3.287,6.6
2025/11/10,12:55:08,9.59,0.188,0.09,19.417,3.310,6.6
2025/11/10,13:00:08,9.59,0.192,0.09,19.446,3.331,6.6
2025/11/10,13:05:08,9.59,0.191,0.09,19.474,3.350,6.6
2025/11/10,13:10:08,9.58,0.195,0.09,19.493,3.363,6.6
2025/11/10,13:15:08,9.59,0.193,0.09,19.510,3.376,6.6
2025/11/10,13:20:08,9.59,0.193,0.09,19.525,3.387,6.6
2025/11/10,13:25:08,9.59,0.188,0.09,19.536,3.394,6.6
2025/11/10,13:30:08,9.60,0.183,0.09,19.543,3.399,6.6
2025/11/10,13:35:08,9.59,0.185,0.09,19.544,3.400,6.6
2025/11/10,13:40:08,9.60,0.181,0.09,19.539,3.396,6.6
2025/11/10,13:45:08,9.60,0.180,0.09,19.532,3.391,6.6
2025/11/10,13:50:08,9.61,0.174,0.08,19.517,3.380,6.6
2025/11/10,13:55:08,9.61,0.170,0.08,19.504,3.372,6.6
2025/11/10,14:00:08,9.61,0.168,0.08,19.487,3.360,6.6
2025/11/10,14:05:08,9.62,0.161,0.08,19.464,3.344,6.6
2025/11/10,14:10:08,9.64,0.152,0.07,19.438,3.325,6.6
2025/11/10,14:15:08,9.64,0.147,0.07,19.405,3.302,6.6
2025/11/10,14:20:08,9.65,0.141,0.07,19.373,3.279,6.6
2025/11/10,14:25:08,9.67,0.136,0.06,19.339,3.256,6.6
2025/11/10,14:30:08,9.67,0.134,0.06,19.304,3.231,6.6
2025/11/10,14:35:08,9.68,0.132,0.06,19.262,3.201,6.6
2025/11/10,14:40:08,9.68,0.130,0.06,19.226,3.176,6.6
2025/11/10,14:45:08,9.69,0.128,0.06,19.190,3.150,6.6
2025/11/10,14:50:08,9.70,0.126,0.06,19.148,3.121,6.6
2025/11/10,14:55:08,9.71,0.126,0.06,19.107,3.092,6.6
2025/11/10,15:00:08,9.73,0.126,0.06,19.065,3.063,6.6
2025/11/10,15:05:08,9.73,0.126,0.06,19.021,3.031,6.6
2025/11/10,15:10:08,9.74,0.126,0.06,18.976,3.000,6.6
2025/11/10,15:15:08,9.75,0.126,0.06,18.927,2.965,6.6
2025/11/10,15:20:08,9.77,0.123,0.06,18.877,2.930,6.6
2025/11/10,15:25:08,9.77,0.124,0.06,18.833,2.899,6.6
2025/11/10,15:30:08,9.78,0.121,0.06,18.785,2.866,6.6
2025/11/10,15:35:08,9.79,0.119,0.06,18.739,2.833,6.6
2025/11/10,15:40:08,9.79,0.119,0.06,18.698,2.804,6.6
2025/11/10,15:45:08,9.80,0.115,0.05,18.654,2.773,6.6
2025/11/10,15:50:08,9.81,0.111,0.05,18.612,2.743,6.6
2025/11/10,15:55:08,9.82,0.109,0.05,18.571,2.714,6.6
2025/11/10,16:00:08,9.82,0.109,0.05,18.534,2.689,6.6
2025/11/10,16:05:08,9.83,0.105,0.05,18.496,2.662,6.6
2025/11/10,16:10:08,9.85,0.103,0.05,18.463,2.639,6.6
2025/11/10,16:15:08,9.85,0.102,0.05,18.427,2.613,6.6
2025/11/10,16:20:08,9.86,0.101,0.05,18.391,2.588,6.6
2025/11/10,16:25:08,9.87,0.101,0.05,18.354,2.562,6.6
2025/11/10,16:30:08,9.87,0.100,0.05,18.315,2.535,6.6
2025/11/10,16:35:08,9.87,0.100,0.05,18.274,2.506,6.6
2025/11/10,16:40:08,9.88,0.099,0.05,18.240,2.482,6.6
2025/11/10,16:45:08,9.89,0.097,0.05,18.202,2.455,6.6
2025/11/10,16:50:08,9.89,0.097,0.05,18.164,2.428,6.6
2025/11/10,16:55:08,9.90,0.096,0.04,18.123,2.399,6.6
2025/11/10,17:00:08,9.91,0.094,0.04,18.083,2.371,6.6
2025/11/10,17:05:08,9.92,0.094,0.04,18.045,2.344,6.6
2025/11/10,17:10:08,9.92,0.093,0.04,18.010,2.320,6.6
2025/11/10,17:15:08,9.93,0.092,0.04,17.979,2.297,6.6
2025/11/10,17:20:08,9.94,0.092,0.04,17.945,2.274,6.6
2025/11/10,17:25:08,9.94,0.092,0.04,17.913,2.251,6.6
2025/11/10,17:30:08,9.95,0.091,0.04,17.883,2.231,6.6
2025/11/10,17:35:08,9.95,0.091,0.04,17.858,2.213,6.6
2025/11/10,17:40:08,9.96,0.091,0.04,17.834,2.196,6.6
2025/11/10,17:45:08,9.96,0.091,0.04,17.809,2.178,6.6
2025/11/10,17:50:08,9.97,0.090,0.04,17.784,2.161,6.6
2025/11/10,17:55:08,9.98,0.090,0.04,17.758,2.142,6.6
2025/11/10,18:00:08,9.98,0.091,0.04,17.731,2.123,6.6
2025/11/10,18:05:08,9.99,0.090,0.04,17.700,2.102,6.6
2025/11/10,18:10:08,9.99,0.090,0.04,17.672,2.082,6.6
2025/11/10,18:15:08,9.99,0.090,0.04,17.645,2.063,6.6
2025/11/10,18:20:08,10.01,0.089,0.04,17.614,2.041,6.6
2025/11/10,18:25:08,10.01,0.090,0.04,17.585,2.020,6.6
2025/11/10,18:30:08,10.01,0.090,0.04,17.558,2.002,6.6
2025/11/10,18:35:08,10.02,0.090,0.04,17.537,1.987,6.6
2025/11/10,18:40:08,10.02,0.091,0.04,17.517,1.972,6.6
2025/11/10,18:45:08,10.04,0.090,0.04,17.506,1.965,6.6
2025/11/10,18:50:08,10.04,0.090,0.04,17.506,1.965,6.6
2025/11/10,18:55:08,10.05,0.091,0.04,17.510,1.968,6.6
2025/11/10,19:00:08,10.05,0.091,0.04,17.518,1.973,6.6
2025/11/10,19:05:08,10.06,0.090,0.04,17.531,1.983,6.6
2025/11/10,19:10:08,10.07,0.090,0.04,17.548,1.995,6.6
2025/11/10,19:15:08,10.07,0.091,0.04,17.568,2.008,6.6
2025/11/10,19:20:08,10.07,0.091,0.04,17.589,2.023,6.6
2025/11/10,19:25:08,10.07,0.092,0.04,17.610,2.038,6.6
2025/11/10,19:30:08,10.07,0.091,0.04,17.629,2.052,6.6
2025/11/10,19:35:08,10.08,0.091,0.04,17.648,2.065,6.6
2025/11/10,19:40:08,10.08,0.091,0.04,17.667,2.079,6.6
2025/11/10,19:45:08,10.08,0.090,0.04,17.686,2.092,6.6
2025/11/10,19:50:08,10.09,0.090,0.04,17.708,2.107,6.6
2025/11/10,19:55:08,10.09,0.090,0.04,17.733,2.125,6.6
2025/11/10,20:00:08,10.09,0.091,0.04,17.761,2.145,6.6
2025/11/10,20:05:08,10.09,0.091,0.04,17.793,2.167,6.6
2025/11/10,20:10:08,10.09,0.091,0.04,17.829,2.192,6.6
2025/11/10,20:15:08,10.09,0.091,0.04,17.865,2.218,6.6
2025/11/10,20:20:08,10.09,0.091,0.04,17.904,2.245,6.6
2025/11/10,20:25:08,10.09,0.092,0.04,17.948,2.276,6.6
2025/11/10,20:30:08,10.09,0.092,0.04,17.996,2.310,6.6
2025/11/10,20:35:08,10.08,0.093,0.04,18.047,2.346,6.6
2025/11/10,20:40:08,10.08,0.094,0.04,18.098,2.382,6.6
2025/11/10,20:45:08,10.07,0.099,0.05,18.154,2.421,6.6
2025/11/10,20:50:08,10.07,0.102,0.05,18.210,2.461,6.6
2025/11/10,20:55:08,10.07,0.107,0.05,18.269,2.502,6.6
2025/11/10,21:00:08,10.07,0.107,0.05,18.329,2.544,6.6
2025/11/10,21:05:08,10.07,0.102,0.05,18.390,2.587,6.6
2025/11/10,21:10:08,10.08,0.101,0.05,18.449,2.629,6.6
2025/11/10,21:15:08,10.07,0.101,0.05,18.512,2.673,6.6
2025/11/10,21:20:08,10.09,0.102,0.05,18.572,2.716,6.6
2025/11/10,21:25:08,10.09,0.102,0.05,18.631,2.757,6.6
2025/11/10,21:30:08,10.09,0.101,0.05,18.690,2.799,6.6
2025/11/10,21:35:08,10.10,0.101,0.05,18.749,2.840,6.6
2025/11/10,21:40:08,10.10,0.101,0.05,18.806,2.880,6.6
2025/11/10,21:45:08,10.10,0.102,0.05,18.863,2.921,6.6
2025/11/10,21:50:08,10.10,0.103,0.05,18.922,2.962,6.6
2025/11/10,21:55:08,10.10,0.105,0.05,18.981,3.004,6.6
2025/11/10,22:00:08,10.09,0.107,0.05,19.039,3.044,6.6
2025/11/10,22:05:08,10.09,0.107,0.05,19.094,3.083,6.6
2025/11/10,22:10:08,10.09,0.108,0.05,19.149,3.122,6.6
2025/11/10,22:15:08,10.09,0.109,0.05,19.202,3.159,6.6
2025/11/10,22:20:08,10.09,0.109,0.05,19.255,3.196,6.6
2025/11/10,22:25:08,10.09,0.111,0.05,19.308,3.233,6.6
2025/11/10,22:30:08,10.08,0.112,0.05,19.356,3.268,6.6
2025/11/10,22:35:08,10.07,0.114,0.05,19.406,3.303,6.6
2025/11/10,22:40:08,10.07,0.115,0.05,19.455,3.337,6.6
2025/11/10,22:45:08,10.06,0.115,0.05,19.502,3.370,6.6
2025/11/10,22:50:08,10.05,0.116,0.05,19.549,3.403,6.6
2025/11/10,22:55:08,10.05,0.117,0.05,19.593,3.434,6.6
2025/11/10,23:00:08,10.04,0.118,0.06,19.635,3.464,6.6
2025/11/10,23:05:08,10.04,0.118,0.06,19.675,3.492,6.6
2025/11/10,23:10:08,10.04,0.119,0.06,19.713,3.519,6.6
2025/11/10,23:15:08,10.04,0.120,0.06,19.749,3.544,6.6
2025/11/10,23:20:08,10.04,0.121,0.06,19.784,3.569,6.6
2025/11/10,23:25:08,10.04,0.121,0.06,19.815,3.591,6.6
2025/11/10,23:30:08,10.04,0.121,0.06,19.845,3.612,6.6
2025/11/10,23:35:08,10.04,0.123,0.06,19.873,3.631,6.6
2025/11/10,23:40:08,10.04,0.123,0.06,19.900,3.651,6.6
2025/11/10,23:45:08,10.04,0.124,0.06,19.927,3.669,6.6
2025/11/10,23:50:08,10.04,0.125,0.06,19.949,3.685,6.6
2025/11/10,23:55:08,10.04,0.125,0.06,19.967,3.698,6.6
2025/11/11,00:00:08,10.04,0.125,0.06,19.983,3.709,6.6
2025/11/11,00:05:08,10.04,0.125,0.06,19.995,3.717,6.6
2025/11/11,00:10:08,10.04,0.125,0.06,20.005,3.724,6.6
2025/11/11,00:15:08,10.04,0.125,0.06,20.011,3.728,6.6
2025/11/11,00:20:08,10.04,0.124,0.06,20.016,3.732,6.6
2025/11/11,00:25:08,10.04,0.125,0.06,20.020,3.735,6.6
2025/11/11,00:30:08,10.04,0.125,0.06,20.021,3.736,6.6
2025/11/11,00:35:08,10.04,0.124,0.06,20.020,3.735,6.6
2025/11/11,00:40:08,10.04,0.124,0.06,20.017,3.733,6.6
2025/11/11,00:45:08,10.04,0.124,0.06,20.014,3.730,6.6
2025/11/11,00:50:08,10.05,0.122,0.06,20.006,3.725,6.6
2025/11/11,00:55:08,10.05,0.122,0.06,19.997,3.718,6.6
2025/11/11,01:00:08,10.05,0.120,0.06,19.984,3.709,6.6
2025/11/11,01:05:08,10.07,0.118,0.06,19.970,3.700,6.6
2025/11/11,01:10:08,10.08,0.117,0.05,19.952,3.687,6.6
2025/11/11,01:15:08,10.09,0.115,0.05,19.933,3.674,6.6
2025/11/11,01:20:08,10.11,0.114,0.05,19.910,3.657,6.6
2025/11/11,01:25:08,10.12,0.112,0.05,19.883,3.639,6.6
2025/11/11,01:30:08,10.12,0.111,0.05,19.853,3.617,6.6
2025/11/11,01:35:08,10.13,0.111,0.05,19.819,3.593,6.6
2025/11/11,01:40:08,10.13,0.110,0.05,19.781,3.567,6.6
2025/11/11,01:45:08,10.14,0.108,0.05,19.739,3.537,6.6
2025/11/11,01:50:08,10.15,0.107,0.05,19.695,3.506,6.6
2025/11/11,01:55:08,10.16,0.106,0.05,19.647,3.473,6.6
2025/11/11,02:00:08,10.17,0.105,0.05,19.598,3.438,6.6
2025/11/11,02:05:08,10.19,0.104,0.05,19.545,3.401,6.6
2025/11/11,02:10:08,10.20,0.103,0.05,19.494,3.364,6.6
2025/11/11,02:15:08,10.21,0.102,0.05,19.438,3.325,6.6
2025/11/11,02:20:08,10.22,0.100,0.05,19.378,3.283,6.6
2025/11/11,02:25:08,10.24,0.098,0.05,19.322,3.243,6.6
2025/11/11,02:30:08,10.26,0.096,0.05,19.256,3.197,6.6
2025/11/11,02:35:08,10.28,0.095,0.04,19.195,3.154,6.6
2025/11/11,02:40:08,10.29,0.093,0.04,19.135,3.112,6.6
2025/11/11,02:45:08,10.30,0.093,0.04,19.075,3.070,6.6
2025/11/11,02:50:08,10.31,0.092,0.04,19.013,3.026,6.6
2025/11/11,02:55:08,10.31,0.093,0.04,18.950,2.982,6.6
2025/11/11,03:00:08,10.33,0.092,0.04,18.889,2.938,6.6
2025/11/11,03:05:08,10.34,0.092,0.04,18.825,2.893,6.6
2025/11/11,03:10:08,10.35,0.092,0.04,18.769,2.854,6.6
2025/11/11,03:15:08,10.35,0.094,0.04,18.708,2.812,6.6
2025/11/11,03:20:08,10.37,0.091,0.04,18.648,2.770,6.6
2025/11/11,03:25:08,10.38,0.091,0.04,18.588,2.727,6.6
2025/11/11,03:30:08,10.38,0.091,0.04,18.528,2.685,6.6
2025/11/11,03:35:08,10.39,0.090,0.04,18.465,2.641,6.6
2025/11/11,03:40:08,10.40,0.091,0.04,18.407,2.600,6.6
2025/11/11,03:45:08,10.40,0.090,0.04,18.347,2.557,6.6
2025/11/11,03:50:08,10.41,0.091,0.04,18.288,2.516,6.6
2025/11/11,03:55:08,10.42,0.090,0.04,18.226,2.472,6.6
2025/11/11,04:00:08,10.42,0.090,0.04,18.164,2.428,6.6
2025/11/11,04:05:08,10.43,0.090,0.04,18.104,2.386,6.6
2025/11/11,04:10:08,10.44,0.089,0.04,18.042,2.343,6.6
2025/11/11,04:15:08,10.46,0.089,0.04,17.983,2.301,6.6
2025/11/11,04:20:08,10.46,0.090,0.04,17.922,2.258,6.6
2025/11/11,04:25:08,10.47,0.090,0.04,17.860,2.214,6.6
2025/11/11,04:30:08,10.48,0.089,0.04,17.796,2.169,6.6
2025/11/11,04:35:08,10.49,0.089,0.04,17.731,2.123,6.6
2025/11/11,04:40:08,10.50,0.088,0.04,17.667,2.078,6.6
2025/11/11,04:45:08,10.52,0.088,0.04,17.600,2.031,6.6
2025/11/11,04:50:08,10.52,0.089,0.04,17.528,1.981,6.6
2025/11/11,04:55:08,10.53,0.089,0.04,17.457,1.930,6.6
2025/11/11,05:00:08,10.54,0.089,0.04,17.383,1.879,6.6
2025/11/11,05:05:08,10.55,0.089,0.04,17.306,1.824,6.6
2025/11/11,05:10:08,10.55,0.091,0.04,17.228,1.769,6.6
2025/11/11,05:15:08,10.56,0.090,0.04,17.151,1.715,6.6
2025/11/11,05:20:08,10.57,0.091,0.04,17.070,1.658,6.6
2025/11/11,05:25:08,10.58,0.091,0.04,16.988,1.601,6.6
2025/11/11,05:30:08,10.59,0.092,0.04,16.906,1.542,6.6
2025/11/11,05:35:08,10.59,0.092,0.04,16.820,1.482,6.6
2025/11/11,05:40:08,10.59,0.092,0.04,16.735,1.423,6.6
2025/11/11,05:45:08,10.60,0.092,0.04,16.654,1.365,6.6
2025/11/11,05:50:08,10.61,0.092,0.04,16.573,1.308,6.6
2025/11/11,05:55:08,10.61,0.092,0.04,16.492,1.251,6.6
2025/11/11,06:00:08,10.62,0.092,0.04,16.413,1.195,6.6
2025/11/11,06:05:08,10.62,0.092,0.04,16.331,1.137,6.6
2025/11/11,06:10:08,10.63,0.092,0.04,16.255,1.084,6.6
2025/11/11,06:15:08,10.64,0.092,0.04,16.181,1.032,6.6
2025/11/11,06:20:08,10.65,0.091,0.04,16.109,0.982,6.6
2025/11/11,06:25:08,10.66,0.090,0.04,16.033,0.928,6.6
2025/11/11,06:30:08,10.65,0.091,0.04,15.964,0.879,6.6
2025/11/11,06:35:08,10.65,0.091,0.04,15.897,0.832,6.6
2025/11/11,06:40:08,10.66,0.090,0.04,15.831,0.785,6.6
2025/11/11,06:45:08,10.66,0.090,0.04,15.767,0.741,6.6
2025/11/11,06:50:08,10.67,0.090,0.04,15.712,0.702,6.6
2025/11/11,06:55:08,10.67,0.091,0.04,15.657,0.663,6.6
2025/11/11,07:00:08,10.69,0.089,0.04,15.610,0.630,6.6
2025/11/11,07:05:08,10.67,0.092,0.04,15.564,0.598,6.6
2025/11/11,07:10:08,10.67,0.093,0.04,15.531,0.574,6.6
2025/11/11,07:15:08,10.68,0.092,0.04,15.501,0.553,6.6
2025/11/11,07:20:08,10.69,0.092,0.04,15.480,0.538,6.6
2025/11/11,07:25:08,10.68,0.094,0.04,15.457,0.522,6.6
2025/11/11,07:30:08,10.68,0.094,0.04,15.447,0.515,6.6
2025/11/11,07:35:08,10.69,0.094,0.04,15.439,0.510,6.6
